"","activityid","activitylabel","subjectid","TimeBodyAccMeanX","TimeBodyAccMeanY","TimeBodyAccMeanZ","TimeBodyAccStDevX","TimeBodyAccStDevY","TimeBodyAccStDevZ","TimeGravityAccMeanX","TimeGravityAccMeanY","TimeGravityAccMeanZ","TimeGravityAccStDevX","TimeGravityAccStDevY","TimeGravityAccStDevZ","TimeBodyAccJerkMeanX","TimeBodyAccJerkMeanY","TimeBodyAccJerkMeanZ","TimeBodyAccJerkStDevX","TimeBodyAccJerkStDevY","TimeBodyAccJerkStDevZ","TimeBodyGyroMeanX","TimeBodyGyroMeanY","TimeBodyGyroMeanZ","TimeBodyGyroStDevX","TimeBodyGyroStDevY","TimeBodyGyroStDevZ","TimeBodyGyroJerkMeanX","TimeBodyGyroJerkMeanY","TimeBodyGyroJerkMeanZ","TimeBodyGyroJerkStDevX","TimeBodyGyroJerkStDevY","TimeBodyGyroJerkStDevZ","TimeBodyAccMagMean","TimeBodyAccMagStDev","TimeGravityAccMagMean","TimeGravityAccMagStDev","TimeBodyAccJerkMagMean","TimeBodyAccJerkMagStDev","TimeBodyGyroMagMean","TimeBodyGyroMagStDev","TimeBodyGyroJerkMagMean","TimeBodyGyroJerkMagStDev","FrequencyBodyAccMeanX","FrequencyBodyAccMeanY","FrequencyBodyAccMeanZ","FrequencyBodyAccStDevX","FrequencyBodyAccStDevY","FrequencyBodyAccStDevZ","FrequencyBodyAccMeanFreqX","FrequencyBodyAccMeanFreqY","FrequencyBodyAccMeanFreqZ","FrequencyBodyAccJerkMeanX","FrequencyBodyAccJerkMeanY","FrequencyBodyAccJerkMeanZ","FrequencyBodyAccJerkStDevX","FrequencyBodyAccJerkStDevY","FrequencyBodyAccJerkStDevZ","FrequencyBodyAccJerkMeanFreqX","FrequencyBodyAccJerkMeanFreqY","FrequencyBodyAccJerkMeanFreqZ","FrequencyBodyGyroMeanX","FrequencyBodyGyroMeanY","FrequencyBodyGyroMeanZ","FrequencyBodyGyroStDevX","FrequencyBodyGyroStDevY","FrequencyBodyGyroStDevZ","FrequencyBodyGyroMeanFreqX","FrequencyBodyGyroMeanFreqY","FrequencyBodyGyroMeanFreqZ","FrequencyBodyAccMagMean","FrequencyBodyAccMagStDev","FrequencyBodyAccMagMeanFreq","FrequencyBodyBodyAccJerkMagMean","FrequencyBodyBodyAccJerkMagStDev","FrequencyBodyBodyAccJerkMagMeanFreq","FrequencyBodyBodyGyroMagMean","FrequencyBodyBodyGyroMagStDev","FrequencyBodyBodyGyroMagMeanFreq","FrequencyBodyBodyGyroJerkMagMean","FrequencyBodyBodyGyroJerkMagStDev","FrequencyBodyBodyGyroJerkMagMeanFreq"
"21",1,"WALKING",6,0.33405176,-0.027246045,-0.12025572,-0.25501338,0.28075418,-0.4321067,0.95289906,-0.23997611,0.036828828,-0.97719472,-0.97548738,-0.92811148,-0.39788743,-0.075029581,0.065746297,-0.12203932,0.12234756,-0.45276742,-0.19558464,-0.023512249,0.0090319359,-0.284338,-0.18685683,-0.2776041,0.22853999,0.13084241,0.1315535,0.024056866,-0.22268458,-0.014118315,-0.10479033,-0.19096686,-0.10479033,-0.19096686,-0.091979779,-0.11302728,-0.11719667,-0.17329934,-0.11014357,-0.2437883,-0.10474619,0.25869187,-0.40725684,-0.32321637,0.21129319,-0.49414079,-0.067320711,-0.05634067,0.24057838,-0.15319471,0.05844254,-0.41770071,-0.16725232,0.11813742,-0.4848798,-0.3542478,-0.47749089,0.0047890691,0.054195806,-0.22782503,-0.091601408,-0.39748258,-0.16825049,-0.41643635,0.098913709,0.16661191,0.33165946,-0.15951159,-0.33480757,0.10185649,0.0018165373,-0.28701802,0.092732735,-0.091367838,-0.39003823,0.3133433,-0.21837077,-0.333615,0.12872142
"22",1,"WALKING",21,0.27435928,-0.01839373,-0.095059822,-0.26528965,0.03477483,-0.18773307,0.86170084,-0.36890062,-0.19750308,-0.96653226,-0.98606161,-0.98434454,-0.012991489,-0.059250585,0.35421762,-0.05472645,-0.10784174,-0.40676732,-0.10256027,-0.017761191,0.14387836,-0.42157944,-0.45342437,-0.30813189,-0.054534731,-0.071387436,0.049054636,-0.26248267,-0.51970208,-0.48411176,-0.11720883,-0.28150439,-0.11720883,-0.28150439,-0.12560117,-0.089325688,-0.30020568,-0.4506676,-0.45096498,-0.48558807,-0.15891307,0.017075379,-0.25175593,-0.31166252,-0.021183408,-0.21628706,-0.13094962,-0.00095921915,0.20662144,-0.05798833,-0.11419394,-0.33322922,-0.13782195,-0.16462452,-0.48004933,-0.14206873,-0.23162548,-0.10290972,-0.27067704,-0.4132851,-0.28680433,-0.46947048,-0.48365285,-0.378437,-0.090925151,-0.031571582,-0.25003329,-0.17000434,-0.4646195,0.20372861,-0.13663382,-0.034454618,0.21841113,-0.40585902,-0.58598462,0.41938775,-0.50514479,-0.49624871,0.10817654
"23",1,"WALKING",3,0.27072544,-0.011880203,-0.08906095,-0.37183144,-0.14990416,-0.36871959,0.93994338,-0.26941616,-0.12329968,-0.97918909,-0.96666293,-0.9553268,0.17326347,0.080324548,-0.014969219,-0.28703655,-0.1650723,-0.50515648,-0.040348902,-0.0916075,0.082319435,-0.62709439,-0.60263259,-0.45069063,-0.12050549,-0.042614408,-0.11900272,-0.38916528,-0.69655463,-0.56839401,-0.28042487,-0.35017304,-0.28042487,-0.35017304,-0.31017264,-0.19933688,-0.51796674,-0.58423487,-0.59641223,-0.61985463,-0.36040125,-0.20873862,-0.40254197,-0.37631485,-0.17317047,-0.39961485,-0.26805477,0.11071079,0.027271512,-0.32927796,-0.26477736,-0.47983944,-0.30561356,-0.1125112,-0.52768281,-0.1885056,-0.22291056,-0.33478296,-0.46316019,-0.62211256,-0.43108057,-0.68116099,-0.59378871,-0.50739555,0.063087162,-0.18526469,-0.16504736,-0.34026553,-0.45641146,0.08258909,-0.25617643,-0.13183112,0.12123258,-0.57670971,-0.6632818,0.21253733,-0.63934719,-0.62122233,0.25993696
"24",1,"WALKING",30,0.28434906,-0.0075525858,-0.12791302,-0.39017804,-0.19627305,-0.1481336,0.96131347,-0.16806701,-0.031158136,-0.97929253,-0.93816261,-0.94765111,0.16192453,0.25084056,-0.12259434,-0.39815649,-0.38131372,-0.55493613,-0.032156864,-0.1042833,0.10847857,-0.43550236,-0.057553425,-0.26250842,-0.22896275,-0.15295775,-0.021800445,-0.59316237,-0.5212365,-0.52503973,-0.23878178,-0.37702895,-0.23878178,-0.37702895,-0.41818662,-0.37331456,-0.10518657,-0.31258873,-0.52591512,-0.58495617,-0.38668,-0.23707311,-0.34139438,-0.39147643,-0.22549001,-0.11655202,-0.39110747,0.10112807,0.091615993,-0.40842066,-0.40838738,-0.46969643,-0.44153709,-0.39292107,-0.64644714,-0.35808224,-0.31147454,0.18791768,-0.4929732,-0.26212046,-0.39025753,-0.42975307,0.042568146,-0.29253642,-0.1935077,-0.47186801,-0.23245686,-0.37202434,-0.47625515,0.016857803,-0.37473236,-0.37419811,0.16830137,-0.4166059,-0.36106263,-0.10833312,-0.58906937,-0.60842869,0.069061336
"25",1,"WALKING",3,0.32614515,-0.043925372,-0.12927787,-0.27516332,-0.099460476,-0.38090625,0.9204733,-0.26071089,-0.16359153,-0.98977322,-0.98012236,-0.98552333,-0.33466244,-0.078431456,-0.10268076,-0.1290631,0.011714076,-0.50888696,-0.095260408,-0.047828381,0.049372165,-0.60702457,-0.45508468,-0.42510061,-0.20878291,-0.14585976,0.20136756,-0.37645553,-0.49512204,-0.53623534,-0.20043562,-0.3101953,-0.20043562,-0.3101953,-0.17806101,-0.0762926,-0.43069434,-0.51272613,-0.48203927,-0.48502709,-0.17192473,-0.13240539,-0.39660191,-0.32003973,-0.13887279,-0.42143248,-0.081480641,0.23314467,-0.01024023,-0.22082162,-0.13842222,-0.4932314,-0.11188259,0.10377772,-0.52202362,-0.41264003,-0.12901518,-0.37865055,-0.4644368,-0.45328818,-0.35587688,-0.65287998,-0.46001568,-0.50221106,0.16074922,0.042474898,0.019946184,-0.29550393,-0.42512343,0.15409309,-0.17022696,0.025590088,-0.17739825,-0.53183035,-0.58353817,0.25787182,-0.52723189,-0.46872714,-0.061960021
"26",1,"WALKING",23,0.26272713,-0.002377351,-0.17925193,-0.2864927,-0.19126269,0.21873952,0.94343537,-0.16492046,-0.13503471,-0.97994091,-0.97954843,-0.95523761,-0.32343124,0.0027114596,0.73142481,-0.20387988,-0.16080565,-0.0026006605,-0.015269987,-0.037649037,0.10367049,-0.53539356,0.37872924,-0.21852805,-0.011410767,0.11270073,0.36916842,-0.38475458,0.46619335,-0.32361126,-0.091717988,-0.15528359,-0.091717988,-0.15528359,-0.067164997,-0.018512585,0.017956787,0.24768532,0.13475806,0.39402601,-0.18141039,-0.12917657,0.2430926,-0.33230894,-0.27803434,0.10373789,-0.13495708,0.040441129,0.33668057,-0.22446837,-0.20297681,-0.018118004,-0.25333905,-0.17035307,0.012003161,-0.4180437,-0.24121637,-0.53696934,-0.35560157,0.37228517,-0.047736377,-0.59363287,0.3728983,-0.35487972,-0.058022152,0.22859189,0.2729343,-0.089206589,-0.32591873,0.2791811,-0.025170507,-0.017194711,0.062275052,0.38052385,-0.089436712,0.54066426,0.34062513,0.36451491,0.29051121
"27",1,"WALKING",14,0.3087853,-0.036460341,-0.11185536,-0.35868891,0.011566275,0.14115853,0.7650244,-0.28538425,-0.46643833,-0.96732921,-0.96250664,-0.95910992,-0.33581228,0.028474462,0.14866208,-0.41294619,-0.27539928,-0.41122002,-0.034599571,-0.07600812,0.097388765,-0.55371817,0.03486127,-0.042520964,-0.2110958,-0.33006337,-0.57701207,-0.51632754,-0.49639752,-0.44124897,-0.093471128,-0.258172,-0.093471128,-0.258172,-0.31601061,-0.38780312,-0.086900081,-0.14735538,-0.47140373,-0.57043439,-0.30249231,-0.088604428,-0.077812105,-0.38212725,-0.0019750769,0.16516036,-0.11957253,-0.23727988,-0.28207892,-0.41439233,-0.31154998,-0.31881006,-0.46521221,-0.28395514,-0.5070203,-0.29428486,-0.41999039,-0.18740986,-0.40893303,-0.14199945,-0.027634497,-0.59987872,0.12317848,-0.13487015,-0.076740913,-0.47976488,-0.078796262,-0.23838812,-0.38454248,-0.058772788,-0.33957479,-0.45945968,0.072573613,-0.22023178,-0.24339658,0.020406062,-0.56329252,-0.61040814,0.042634272
"28",1,"WALKING",30,0.25459802,-0.024958214,-0.11678357,-0.38824741,-0.19876318,-0.16164741,0.96778266,-0.15956887,-0.035790238,-0.98554573,-0.98165622,-0.95673559,0.16363516,-0.11479169,0.046739206,-0.40798488,-0.3750461,-0.57687949,-0.04499278,-0.13623667,0.10517748,-0.46276696,-0.051592175,-0.24047316,-0.12491145,-0.19027188,-0.1870212,-0.57763116,-0.52708377,-0.49885977,-0.23995889,-0.38713267,-0.23995889,-0.38713267,-0.42178464,-0.39905122,-0.11338345,-0.29697288,-0.52162218,-0.5863035,-0.39730247,-0.26758001,-0.36454858,-0.38461951,-0.21419167,-0.12516522,-0.42365711,-0.09447316,-0.21722778,-0.44328397,-0.40343157,-0.51908472,-0.4231551,-0.38562824,-0.63492553,-0.45214941,-0.35176663,-0.20813234,-0.49438335,-0.21698169,-0.32375444,-0.46212823,0.030921371,-0.28443653,-0.29079984,-0.34311083,-0.32335902,-0.38168091,-0.48505433,-0.038788233,-0.38901417,-0.41202017,0.15629832,-0.40494352,-0.34558437,-0.03538961,-0.59008763,-0.61023602,0.19408169
"29",1,"WALKING",11,0.34054339,0.0048028224,-0.10994888,-0.38413142,0.031389029,-0.55776968,0.9476332,-0.22755967,0.091288745,-0.98440923,-0.96751384,-0.9621071,0.0845296,-0.49021706,0.042301116,-0.33900741,-0.052605472,-0.70711962,-0.04027715,-0.094466354,0.10302524,-0.62639159,-0.50568392,-0.40046587,-0.10532469,-0.072196661,-0.38704196,-0.52424784,-0.73075947,-0.51363282,-0.24175897,-0.47019189,-0.24175897,-0.47019189,-0.32157019,-0.29748177,-0.45494935,-0.56903053,-0.61771733,-0.73254243,-0.37097329,0.066681839,-0.62619276,-0.38931562,-0.053469718,-0.55532667,-0.42306396,0.21608171,0.1017169,-0.38773917,-0.10236583,-0.67758922,-0.34633958,-0.060954272,-0.73493592,-0.28157993,-0.35214929,0.1147719,-0.50358873,-0.65142224,-0.30483797,-0.66557501,-0.43734493,-0.49013407,-0.21766613,-0.33024735,0.10263437,-0.44696611,-0.56559979,0.16707282,-0.30137611,-0.29642896,0.22302694,-0.59785554,-0.62299075,-0.0509333,-0.72637089,-0.75839233,0.014131352
"30",1,"WALKING",11,0.21975497,-0.046434277,-0.13105627,-0.34848962,0.063595914,-0.53480239,0.95109276,-0.20963094,0.093776598,-0.98779538,-0.96443091,-0.98008588,-0.28288596,0.22262184,-0.15678223,-0.27299429,-0.028200872,-0.65665919,-0.0067918175,-0.085468236,0.12103812,-0.56569032,-0.42809553,-0.43219734,-0.12570303,-0.18121272,0.057916471,-0.47736794,-0.66883128,-0.52843122,-0.20995417,-0.42386762,-0.20995417,-0.42386762,-0.28396365,-0.21859749,-0.39642583,-0.51546978,-0.57782712,-0.68316832,-0.26525013,0.047201728,-0.53630638,-0.3842899,0.0050782606,-0.57124774,-0.16065867,-0.088932826,0.24324547,-0.31961723,-0.10077983,-0.62850544,-0.28824162,-0.012471372,-0.68250636,-0.31639945,-0.40619459,0.016646236,-0.47746641,-0.56379687,-0.37421228,-0.59399737,-0.36228005,-0.50440399,-0.27489846,-0.21265678,-0.13872333,-0.37588363,-0.54199581,0.27116834,-0.21422782,-0.22944452,0.093418812,-0.54651352,-0.57716543,-0.064276597,-0.69533732,-0.68933446,-0.26024769
"31",1,"WALKING",5,0.25894125,0.0001826645,-0.073804077,-0.18989176,0.14986385,-0.35495936,0.96548818,-0.15234966,0.028490065,-0.98039978,-0.98429719,-0.98915555,0.42815117,-0.39182634,-0.19531236,-0.25197076,0.021339796,-0.4727366,-0.092539214,-0.10828777,0.10306256,-0.37779381,-0.41674236,-0.3174637,0.19828996,-0.073579243,-0.015389489,-0.37372805,-0.47322251,-0.10515198,-0.054798656,-0.31499975,-0.054798656,-0.31499975,-0.18384659,-0.22703164,-0.2587544,-0.4432665,-0.38479834,-0.43541321,-0.15437805,0.12534337,-0.34609108,-0.20424535,0.090176055,-0.41284025,-0.24864682,0.11994075,0.16252497,-0.30121174,-0.078638124,-0.43388144,-0.26637628,0.063122594,-0.50887812,-0.50567086,-0.52944733,-0.28013758,-0.1630875,-0.42524882,-0.16577585,-0.44653227,-0.41563476,-0.43775296,0.076774269,-0.018976984,0.2406546,-0.24275256,-0.46561936,0.23419755,-0.20979082,-0.25428493,0.019401761,-0.44250188,-0.54142266,0.4122666,-0.47317548,-0.427072,0.23776896
"32",1,"WALKING",21,0.26496066,-0.034719215,-0.088140263,-0.36815837,-0.074514248,-0.2296057,0.87051988,-0.36410302,-0.19277778,-0.98435845,-0.98053455,-0.97106847,0.34811403,-0.20607902,-0.13616151,-0.23572507,-0.1585435,-0.40753885,-0.056995867,-0.026578209,0.16466069,-0.45522179,-0.44145142,-0.37269433,0.040168037,-0.23584411,-0.23143783,-0.28046368,-0.49426673,-0.51412513,-0.21526595,-0.36537399,-0.21526595,-0.36537399,-0.21849174,-0.2269593,-0.34276894,-0.42321672,-0.45265349,-0.46180165,-0.31481601,-0.084097016,-0.29456322,-0.39036984,-0.12776848,-0.25431812,-0.0021048067,0.0082268553,0.092223439,-0.26215046,-0.2341806,-0.40647767,-0.27584072,-0.13116682,-0.40722338,-0.14284855,-0.34407491,-0.44520097,-0.30505469,-0.38314752,-0.35265931,-0.50286483,-0.48465346,-0.43665081,-0.024259744,0.26648384,-0.06045091,-0.29007306,-0.51054864,0.27202032,-0.22864436,-0.22583976,0.13828902,-0.43374277,-0.51619374,0.40827436,-0.48546841,-0.46865595,0.15501797
"33",1,"WALKING",26,0.23648675,-0.021241181,-0.15456711,-0.085100046,-0.087359752,-0.3324653,0.96893846,-0.14617526,0.0871679,-0.96961483,-0.98160759,-0.93607397,-0.28648597,0.14064474,0.10216745,-0.23124858,-0.26363873,-0.4007694,-0.082547284,-0.054207639,0.071242213,-0.42803087,-0.58328957,-0.23800262,-0.079413527,0.12374699,0.23381901,-0.34565567,-0.63465025,-0.44348913,-0.029121035,-0.31520548,-0.029121035,-0.31520548,-0.22567056,-0.28812243,-0.32378994,-0.55032334,-0.50562188,-0.62587832,-0.13828524,-0.14674743,-0.32632439,-0.064897172,-0.1142769,-0.39047885,-0.31432108,-0.092259662,0.15312312,-0.28637312,-0.29346908,-0.37325247,-0.24143669,-0.28037517,-0.42530654,-0.41248687,-0.30174538,-0.26429476,-0.32765863,-0.56429725,-0.23785912,-0.46075836,-0.59838553,-0.30759514,-0.16803916,0.16254025,0.057945324,-0.31620705,-0.42074069,0.070756779,-0.24242854,-0.35602237,0.17442494,-0.54816478,-0.63022498,0.32125444,-0.60010855,-0.69025169,0.24122823
"34",1,"WALKING",6,0.38126228,-0.023514838,-0.12191629,-0.30223568,0.21550244,-0.43794341,0.95044539,-0.20270085,0.054020219,-0.98490196,-0.98955171,-0.96370112,0.27797994,-0.65426644,-0.27250368,-0.10150659,0.10861609,-0.4643495,-0.0098137841,-0.15068406,0.12164825,-0.41147338,-0.18490658,-0.27488177,-0.020810028,0.59842686,-0.28398428,-0.13350115,-0.16451219,0.089931542,-0.17288132,-0.15594944,-0.17288132,-0.15594944,-0.11064987,-0.055529056,-0.22392078,-0.14449177,-0.15347286,-0.095988993,-0.14491638,0.3177887,-0.37027704,-0.37488668,0.079203633,-0.53014501,-0.042641708,0.4264435,0.60196855,-0.10000864,0.041386489,-0.39322954,-0.18556399,0.10915042,-0.53574315,0.017185338,-0.42974193,0.13641075,-0.20480647,-0.066226963,-0.036619527,-0.47777595,-0.27356542,-0.43934558,0.024020912,0.31403192,0.31572277,-0.014325186,-0.37927942,0.19391252,-0.05751796,-0.059634267,-0.096581975,-0.11802107,-0.31651948,0.20980395,-0.15360749,-0.087357701,-0.0015845394
"35",1,"WALKING",26,0.24416071,-0.0070553264,-0.1246105,-0.46095352,-0.23988952,-0.37371011,0.95454926,-0.1357181,0.11526801,-0.98605435,-0.95818279,-0.97626346,0.13775003,0.27689698,-0.049424796,-0.48742655,-0.35044945,-0.4181021,0.070789929,-0.21508954,0.12185699,-0.58014634,-0.59548788,-0.43824389,-0.099998743,-0.083858957,0.22097384,-0.48745368,-0.58018505,-0.54100156,-0.33990398,-0.49372292,-0.33990398,-0.49372292,-0.39993863,-0.36600984,-0.46218281,-0.60331797,-0.52846979,-0.64272337,-0.47713081,-0.22844457,-0.41237928,-0.45459345,-0.29395064,-0.4014388,-0.45469379,0.0093853664,0.13347438,-0.49854867,-0.3756898,-0.47098311,-0.52154109,-0.36645318,-0.37303727,-0.11480958,-0.41226127,-0.30047112,-0.50220356,-0.60181708,-0.34198972,-0.60536611,-0.59442604,-0.52498348,-0.14469677,0.19191468,0.14076069,-0.4436651,-0.60257539,0.050951728,-0.40394272,-0.32422478,-0.055903068,-0.59845615,-0.67681593,0.17533397,-0.67435956,-0.62860237,0.14531889
"36",1,"WALKING",6,0.23173287,0.0088070868,-0.11816595,-0.26202355,0.077765082,-0.47454757,0.9552539,-0.21273459,0.053362832,-0.98504757,-0.95276956,-0.9601626,0.35217852,0.2382599,-0.061248207,-0.095662237,-0.15888653,-0.45594524,0.02036867,-0.11116831,0.094101109,-0.4565896,-0.31878768,-0.32327521,-0.0075051379,-0.023838628,0.010209627,-0.15210423,-0.33050971,-0.054698378,-0.15775836,-0.30128917,-0.15775836,-0.30128917,-0.1968147,-0.082674969,-0.29599644,-0.30393818,-0.26096357,-0.26386625,-0.14756049,0.009132683,-0.40008583,-0.31228977,0.045041971,-0.56954096,-0.23300867,-0.16108451,0.3799235,-0.10910566,-0.23117081,-0.37904987,-0.1631162,-0.13507659,-0.5341245,-0.14446856,-0.5377138,0.15094063,-0.19605161,-0.29803048,-0.13007666,-0.54389547,-0.33676058,-0.46228751,0.19424025,0.097041098,0.31957777,-0.22536556,-0.45645818,0.27321448,-0.0962825,-0.07205549,-0.11683963,-0.21569699,-0.50661749,0.46454951,-0.2427901,-0.34595379,0.26578958
"37",1,"WALKING",3,0.23965834,-0.021141409,-0.072926017,-0.31352629,-0.079865315,-0.32809034,0.93853171,-0.27272021,-0.1097687,-0.99062333,-0.96222686,-0.95098313,0.13111854,-0.0038693467,0.059788091,-0.13947532,-0.056106519,-0.48291517,-0.028949159,-0.086649036,0.076388851,-0.55297577,-0.56649637,-0.52366808,0.049315963,-0.095141851,-0.010859257,-0.36780183,-0.65508489,-0.57258576,-0.23192537,-0.24400555,-0.23192537,-0.24400555,-0.20159212,-0.083349334,-0.46937622,-0.58648361,-0.55559141,-0.62569117,-0.26404561,-0.13558406,-0.39728014,-0.33398284,-0.10906139,-0.34276445,-0.30966597,0.12526467,-0.048879613,-0.21747925,-0.1737908,-0.49932101,-0.13466305,0.0081940514,-0.46725177,-0.31463649,-0.22969225,-0.44313541,-0.3798472,-0.55741276,-0.49240386,-0.60905318,-0.57523209,-0.57783457,0.055635206,-0.15355252,-0.065214594,-0.15911212,-0.41387981,0.13703832,-0.10755194,-0.058942955,-0.074408788,-0.58825345,-0.65734012,0.28659902,-0.66457199,-0.60473219,0.069482042
"38",1,"WALKING",30,0.3438135,-0.022966928,-0.066413201,-0.35389382,-0.16687132,-0.13250202,0.95846489,-0.17731277,-0.035400467,-0.98703987,-0.96763871,-0.93815482,-0.21543759,-0.037990771,-0.23962188,-0.3912748,-0.36255057,-0.52756189,-0.014665363,0.023774013,0.091755998,-0.46733126,-0.051701181,-0.25187758,0.027376537,-0.18122298,-0.081538825,-0.55490676,-0.51102097,-0.50201279,-0.20371249,-0.35461233,-0.20371249,-0.35461233,-0.38767243,-0.38956281,-0.11082601,-0.32535544,-0.51338956,-0.55760848,-0.35727302,-0.23935954,-0.30006614,-0.35244949,-0.18250815,-0.11337623,-0.23690578,-0.07836764,-0.10993175,-0.43491698,-0.38343957,-0.46458409,-0.39931206,-0.38282807,-0.59064554,-0.418248,-0.27058711,-0.13727504,-0.48264312,-0.17535373,-0.29715176,-0.4702108,0.010595083,-0.30591926,-0.19213052,-0.39526631,-0.32245661,-0.35286331,-0.45552234,-0.025778066,-0.36105634,-0.43191521,0.14161287,-0.4128517,-0.3819006,-0.11363013,-0.55825453,-0.58799889,-0.053208271
"39",1,"WALKING",3,0.34005104,-0.025916701,-0.10771677,-0.30317176,-0.089110599,-0.42132441,0.92244695,-0.25765402,-0.16680179,-0.98325887,-0.98874469,-0.96875459,0.2325521,-0.2036386,-0.10486,-0.15437462,-0.029784001,-0.50278971,-0.041904776,-0.031502648,0.034027032,-0.54059788,-0.48345789,-0.42952764,-0.18046238,-0.080994535,-0.16919163,-0.34418563,-0.56048656,-0.55777764,-0.22784657,-0.31706337,-0.22784657,-0.31706337,-0.19481,-0.11563949,-0.40087495,-0.56156633,-0.49986511,-0.55331074,-0.25401676,-0.1179922,-0.43738954,-0.32346089,-0.13128148,-0.45830054,-0.30632854,0.17156364,0.078319038,-0.27066036,-0.17398627,-0.50343173,-0.11273166,0.058725186,-0.50085276,-0.33602547,-0.2437766,-0.28336089,-0.43142794,-0.50520821,-0.39281357,-0.57530196,-0.47405322,-0.49415559,-0.0095888825,-0.11855105,-0.084337397,-0.32097127,-0.42056159,0.098035799,-0.21952251,-0.00024622076,-0.11280693,-0.57733469,-0.62630244,0.15142498,-0.60480285,-0.52119512,0.059967859
"40",1,"WALKING",3,0.29782733,-0.0038733054,-0.088706907,-0.4550482,0.0026094191,-0.39299478,0.93165632,-0.26174685,-0.18065237,-0.97558165,-0.9893439,-0.96362368,0.12509011,0.015369232,0.043992246,-0.36504052,0.075135071,-0.56863063,-0.025282583,-0.0514301,0.047652233,-0.56985835,-0.56595706,-0.489908,-0.1526206,-0.022782694,-0.022050519,-0.39722099,-0.63962703,-0.56274524,-0.29481277,-0.3624818,-0.29481277,-0.3624818,-0.29405279,-0.15862293,-0.47126934,-0.59014622,-0.58213129,-0.56408639,-0.45407009,-0.063692691,-0.46040562,-0.45533365,-0.026557901,-0.40355041,-0.23932232,0.15714833,-0.00056210721,-0.41889916,-0.076205151,-0.53769212,-0.36507491,0.16511883,-0.59699528,-0.30121608,-0.35687557,-0.14801023,-0.44746556,-0.59709849,-0.48525013,-0.60869204,-0.55076378,-0.53796085,0.016669489,-0.098662153,-0.13769723,-0.30904958,-0.49347682,0.20129677,-0.20639557,-0.10506232,0.2368668,-0.60833852,-0.64809269,0.25359018,-0.62812892,-0.52000662,0.052256793
"41",1,"WALKING",5,0.25320911,-0.045520017,-0.1412063,-0.18321236,0.13575147,-0.38174928,0.97695872,-0.13849663,0.024611068,-0.98329559,-0.97840885,-0.96220935,-0.1820859,0.15876257,-0.24616008,-0.27490574,-0.042401471,-0.52221563,0.026830861,-0.090996068,0.13484445,-0.54159561,-0.41080445,-0.20773074,-0.10112526,0.16862962,0.056357745,-0.2990266,-0.47223516,0.061252823,-0.054564189,-0.33292979,-0.054564189,-0.33292979,-0.2274879,-0.27150284,-0.32488646,-0.45891883,-0.33884854,-0.37504494,-0.24429504,0.049241755,-0.36792519,-0.16026607,0.10810726,-0.44057642,-0.30880915,-0.080451357,0.16669558,-0.3221207,-0.13586404,-0.48947795,-0.2893943,-0.0035250065,-0.55222598,-0.47096978,-0.58303628,-0.35375834,-0.41226384,-0.42500512,-0.100577,-0.58263174,-0.40629876,-0.31863875,0.0052229309,0.12891562,0.19962569,-0.20469554,-0.52173822,0.29795246,-0.24387413,-0.31255373,0.025270167,-0.43742535,-0.57123371,0.42610017,-0.4496756,-0.32999192,-0.029571173
"42",1,"WALKING",14,0.26420741,-0.021946415,-0.10754713,-0.38094346,-0.016315732,0.11193649,0.76607162,-0.28291696,-0.45875581,-0.96153639,-0.95812648,-0.94159822,-0.15837817,0.26018846,0.24999982,-0.4391198,-0.30031606,-0.48175787,-0.047570442,-0.15981193,0.0083042286,-0.57497147,0.051176579,0.11233424,-0.17247982,0.012139611,-0.32686611,-0.53778585,-0.499021,-0.37842472,-0.12913781,-0.2463544,-0.12913781,-0.2463544,-0.35991992,-0.43074786,-0.053506995,-0.096095307,-0.46737811,-0.56775669,-0.37018279,-0.079708148,-0.11518487,-0.38512661,-0.045699859,0.1415798,-0.30373087,-0.055143811,-0.32319989,-0.47939166,-0.32053034,-0.4184585,-0.44643077,-0.3259988,-0.54451961,-0.32938258,-0.39509851,-0.42221914,-0.48168619,-0.14793943,0.029119657,-0.60473178,0.14988686,0.036657029,-0.095062053,-0.50276347,-0.22143141,-0.32307282,-0.32334961,-0.21592483,-0.40414777,-0.46858319,0.041645123,-0.21056381,-0.17371117,-0.087231915,-0.57062689,-0.59438946,0.05867981
